ID,Age,Sex,Sex_MaleFemaleOnly,Education,VerbalAbililtyTotal,VerbalAbility_GreaterThan8,LiberalConservative,ProChoice_ProLife,AbortionSpectrum,HowImportantisReferendumtoYou,HowWillYouVote,HowWillYouVote_Yes1No2,HowWillYouVote_MissingSameAsWontVote,TraditionalMediaConsumption,SocialMediaConsumption,DiscussionsFamilyFriends,ApprovalYesCampaign,ApprovalNoCampaign,VoterRegister,VoterRegisterDidntHear,VoterRegisterDontRemember,VoterRegisterTV,VoterRegisterNewspaper,VoterRegisterRadio,VoterRegisterOnlineNews,VoterRegisterSocialMedia,VoterRegisterFriend,VoterRegisterOther,VoterRegisterHowDidYouFeel,GAAStars,GAADidntHear,GAADontRemmeber,GAATV,GAANewspaper,GAARadio,GAAOnlineNews,GAASocialMedia,GAAFriend,GAAOther,GAAHowDidYouFeel,FakeNurse,FakeNurseDidntHear,FakeNurseDontRemember,FakeNurseTV,FakeNurseNewspaper,FakeNurseRadio,FakeNurseOnlineNews,FakeNurseSocialMedia,FakeNurseFriend,FakeNurseOther,FakeNurseHowDidYouFeel,Coveney,CoveneyDidntHear,CoveneyDontRemember,CoveneyTV,CoveneyNewspaper,CoveneyRadio,CoveneyOnlineNews,CoveneySocialMedia,CoveneyFriend,CoveneyOther,CoveneyHowDidYouFeel,YesPosters,YesPostersDidntHear,YesPostersDontRemember,YesPostersTV,YesPostersNewspaper,YesPostersRadio,YesPostersOnlineNews,YesPostersSocialMedia,YesPostersFriend,YesPostersOther,YesPostersHowDidYouFeel,NoComments,NoCommentsDidntHear,NoCommentsDontRemember,NoCommentsTV,NoCommentsNewspaper,NoCommentsRadio,NoCommentsOnlineNews,NoCommentsSocialMedia,NoCommentsFriend,NoCommentsOther,NoCommentsHowDidYouFeel,Saoirse,SaoirseDidntHear,SaoirseDontRemember,SaoirseTV,SaoirseNewspaper,SaoirseRadio,SaoirseOnlineNews,SaoirseSocialMedia,SaoirseFriend,SaoirseOther,SaoirseHowDidYouFeel,GraphicPosters,GraphicPostersDidntHear,GraphicPostersDontRemember,GraphicPostersTV,GraphicPostersNewspaper,GraphicPostersRadio,GraphicPostersOnlineNews,GraphicPostersSocialMedia,GraphicPostersFriend,GraphicPostersOtherSource,GraphicPostersHowDidYouFeel,RonanMullen,RonanMullenDidntHear,RonanMullenDontRemember,RonanMullenTV,RonanMullenNewspaper,RonanMullenRadio,RonanMullenOnlineNews,RonanMullenSocialMedia,RonanMullenFriend,RonanMullenOther,RonanMullenHowDidYouFeel,CarolNolan,CarolNolanDidntHear,CarolNolanDontRemember,CarolNolanTV,CarolNolanNewspaper,CarolNolanRadio,CarolNolanOnlineNews,CarolNolanSocialMedia,CarolNolanFriend,CarolNolanOther,CarolNolanHowDidYouFeel,YesComments,YesCommentsDidntHear,YesCommentsDontRemember,YesCommentsTV,YesCommentsNewspaper,YesCommentsRadio,YesCommentsOnlineNews,YesCommentsSocialMedia,YesCommentsFriend,YesCommentsOther,YesCommentsHowDidYouFeel,NoPosters,NoPostersDidntHear,NoPostersDontRemember,NoPostersTV,NoPostersNewspaper,NoPostersRadio,NoPostersOnlineNews,NoPostersSocialMedia,NoPostersFriend,NoPostersOtherSource,NoPostersHowDidYouFeel,SelectFakeVoterReg1,SelectFakeVoterReg2,SelectFakeCoveney1,SelectFakeCoveney2,SelectFakeNoComments1,SelectFakeNoComments2,SelectFakeNurse1,SelectFakeNurse2,SelectFakeGAA1,SelectFakeGAA2,SelectFakeYesPosters1,SelectFakeYesPosters2,SelectFakeCarolNolan1,SelectFakeCarolNolan2,SelectFakeRonanMullen1,SelectFakeRonanMullen2,SelectFakeGraphic1,SelectFakeGraphic2,SelectFakeSaoirse1,SelectFakeSaoirse2,SelectFakeNoPosters1,SelectFakeNoPosters2,SelectFakeYesComments1,SelectFakeYesComments2,SelectedNoCommentsTotal,SelectedYesPostersTotal,SelectedNoPostersTotal,SelectedYesCommentsTotal,SelectedCarolNolanTotal,SelectedRonanMullenTotal,SelectedGraphicImagesTotal,SelectedSaoirseTotal,SelectedVoterRegTotal,SelectedSimonCoveneyTotal,SelectedNurseTotal,SelectedGAATotal,TotalTrueStoriesSelectedAsFake,TotalFalseStoriesSelectedAsFake,TotalStoriesSelectedAsFake,SelectedPosterStoryAsFake,SelectedCommentsStoryAsFake,Approval_Posters_No,Approval_Comments_Yes,Approval_Posters_Yes,Approval_Comments_No,YesComments_AttCong,YesPosters_AttCong,NoPosters_AttCong,NoComments_AttCong,PostersAttCongruence,SPACE,BROADEN,EMANATE,EDIBLE,ANIMOSITY,PACT,CLOISTERED,CAPRICE,ACCUSTOM,ALLUSION,SpaceCorrect,CapriceCorrect,BroadenCorrect,CloisteredCorrect,EmanateCorrect,EdibleCorrect,PactCorrect,AnimosityCorrect,AllusionCorrect,AccustomCorrect,StoryResp,FakeStoryResp,TrueMemoryCount,FalseMemoryCount,FalseStories_YesorBelieve1,VoterRegister1Yes2Believe,GAA1Yes2Believe,FakeNurse1Yes2Believe,Coveney1Yes2Believe,YesPosters1Yes2Believe,NoComments1Yes2Believe,Saoirse1Yes2Believe,GraphicPosters1Yes2Believe,RonanMullen1Yes2Believe,CarolNolan1Yes2Believe,YesComments1Yes2Believe,NoPosters1Yes2Believe,VoterRegister1Yes,GAA1Yes,FakeNurse1Yes,Coveney1Yes,YesPosters1Yes,NoComments1Yes,Saoirse1Yes,GraphicPosters1Yes,RonanMullen1Yes,CarolNolan1Yes,YesComments1Yes,NoPosters1Yes,YesPoster1YesBelieve,NoComments1YesBelieve,YesComments1YesBelieve,NoPosters1YesBelieve,YesPoster1SpecificMemory,NoComments1SpecificMemory,YesComments1SpecificMemory,NoPosters1SpecificMemory,GAAStarsWhere,VoterRegWhere,FakeNurseWhere,CoveneyWhere,YesPostersWhere,NoCommentsWhere,SaoirseWhere,GraphicPostersWhere,RonanMullenWhere,CarolNolanWhere,YesCommentsWhere,NoPostersWhere,TrueStoriesWhere_Average,FalseStoriesWhere_Average,CommentsMemories,PostersMemories,PosterMemories_BelieveandYes1,CommentsMemories_BelieveandYes1,PosterCongruency_0against1inline,PosterResponsesMerged_1Memory_BelieveExcluded,PosterAttCongruenceMerged,CommentsCongruency_0inline1against,CommentsResponseMerged_1Memory_BelieveExcluded,YesPosters1Specific2Remember3Believe,NoComments1Specific2Remember3Believe,NoPosters1Specific2Remember3Believe,YesComments1Specific2Remember3Believe,Posters1Specific2Remember3Believe
2122,42,1,1,8,10,2,2,1,2,8,1,1,1,3,3,3,2,5,4, ,0, , , , , , , ,"I remember elements of this story (not that people were being removed from the register), but that when people went on to check they couldn't find their details. When people contacted their LAs, they found out they were on the register and that it was more a reflection of idiosyncrasies of the online portal rather than someone deliberately taking people off the register.",5,1, , , , , , , , , ,1, ,0, , , , , , , ,"Not surprised at the misinformation being peddled by the No campaigners, but still disgusted at their dishonesty.",1, , , , ,1, , , , ,"Did not have an emotional reaction, beyond seeing it as a politician changing his/her position on a subject.",4, ,0, , , , , , , ,"I don't remember the posters being destroyed, but I do remember a story about the Yes side having to give back money they'd received.",5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , ,0,0,0,0,0,0,0,0,0, , ,5,5, ,1, ,4,1,4,5,5,3,1,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,6,2,2,0,0,0,0,1,1,0,0, , , , , , ,0,0,1,1,0,0, , , , , , ,0,0, , ,0,0, , , , ,0,1, , , , , , , , , , ,0,0,0,0,0,0,1,0,0, , , , , 
2682,42,2,2,7,10,2,2,1,1,8,1,1,1,5,4,4,2,5,1, , , , , ,1, , , ,I didn't believe there was a conspiracy but know the data on check the register is not foolproof as from previous elections i could not find my name but it turned out there was a typo online and I was still registered so I dismissed this story really.,4, , , , , ,1,1, , ,I remember they formed a group but do not have a memory of YouTube videos but perhaps there are. I was irritated by their involvement!,4, , , , , ,1,1, , ,I felt it confirmed my suspicions that the No campaign would use underhanded tactics throughout this campaign,1, , ,1,1,1,1,1, , ,"I felt it was a cynical move, I did not trust his motivations",5,1, , , , , , , , , ,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , ,1,1, , , , , , ,0,0,0,0,0,2,2,1,1, , ,4,5, ,2, ,4,2,4,5,5,3,1,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,6,2,2,0,0,1,0,0,1,0,0, , , , , , ,1,0,0,1,0,0, , , , , , ,0,0, , ,0,0, , , ,1, ,1, , , , , , , , , , ,0,0,0,0,0,0,2,0,0, , , , , 
2643,44,2,2,7,9,2,4,1,2,9,1,1,1,4,5,4,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,0, , , , , , , ,I did not believe it.,5,1, , , , , , , , , ,1, , , , , ,1, , , , ,5,1, , , , , , , , , ,1, , , , , , ,1, , ,"I thought he was a closed mind with an agenda and closed to listening to any of the discussion, his mind was already made up.",5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , ,1,0, , ,0,0,1,0, , , , ,1,1,2,0,1, , ,3,5, ,3, ,4,3,4,5,5,3,1,3,2,4,4,1,1,1,1,0,1,1,1,1,1,1,6,2,2,0,0, , , , ,0,0,1,0,1,0, , , , , , ,0,0,1,0,1,0, , ,0,0, , ,0,0, , , , , , , , ,1, ,1, , , , , ,0,0,0,0,0,0,3,0,0, , , , , 
2735,44,2,2,5,9,2,6,1,5,9,1,1,1,4,1,2,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,1, , , , , ,1, , , ,I felt it was typical of the No campaigners and a pathetic and desperate attempt to drag the country backwards.,3, ,0, , , , , , , , ,1, , ,1,1, ,1, , , ,Dissapointed., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , ,0,1, , ,0,0,0,1, , , , ,1,1,2,1,0, , ,4,5, ,2, ,4,2,4,5,5,3,1,3,5,1,4,1,1,0,1,1,1,1,1,1,1,1,6,2,2,0,0, , , , ,0,0,0,1,2,1, , , , , , ,0,0,0,1, ,1, , ,0,0, , ,0,0, , , , , , , , , ,1, ,1, , , , ,0,0,0,0,0,0,2,0,0, , , , , 
2116,46,1,1,5,9,2,3,1,4,5,1,1,1,4,1,5,3,4,1, , , , , , ,1, , ,It was a computer problem which was spun out online trying to scaremonger,5,1, , , , , , , , , ,5,1, , , , , , , , , ,1, , , , , ,1, , , , ,5,1, , , , , , , , , ,5,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,0,1, , , , , , ,0,0,0,0,0,1,1,1,0, , ,5,5, ,2, ,3,2,4,5,5,3,1,3,5, ,4,1,1, ,1,1,1,1,1,1,1,1,6,2,2,0,0,1,0,0,1,0,0, , , , , , ,1,0,0,1,0,0, , , , , , ,0,0, , ,0,0, , , ,1, ,1, , , , , , , , , , ,0,0,0,0,0,0,2,0,0, , , , , 
2111,49,1,1,5,10,2,4,1,3,7,1,1,1,4,1,3,2,4,1, , , , , ,1, , , ,Misinformation campaign typcial in this kind of referendum,5,1, , , , , , , , , ,5,1, , , , , , , , , ,1, , , , , ,1, , , ,Nothing unusual about a politician performing a u-turn in a short period of time.,5,1, , , , , , , , , ,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , ,1,1, , , , , , ,0,0,0,0,0,2,2,1,1, , ,5,5, ,1, ,3,1,4,5,5,3,1,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,6,2,2,0,0,1,0,0,1,0,0, , , , , , ,1,0,0,1,0,0, , , , , , ,0,0, , ,0,0, , , ,1, ,1, , , , , , , , , , ,0,0,0,0,0,0,1,0,0, , , , , 
2099,53,2,2,7,9,2,5,3,4,6,1,1,1,3,2,4,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,1, , , , , ,1, , , ,I thought it was a brave endeavour.,1, , , , , , , ,1, ,I thought it was disgraceful.,5,1, , , , , , , , , ,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , ,1,1, ,1, , , , , , , , , ,1,1, , ,1,1,0,0, , , , ,2,2,4,1,1, , , ,5, , , ,4, , ,5,5,3,1,3,5,4,4,1, ,1,1,1,1,1,1,1,1,1,6,2,2,0,0, , , , ,0,0,1,1,0,0, , , , , , ,0,0,1,1,0,0, , ,0,0, , ,0,0, , , , , , , , ,1,1, , , , , , ,0,0,0,0,0,0, ,0,0, , , , , 
2484,59,2,2,5,10,2,3,1,1,8,1,1,1,4,3,3,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,5,1, , , , , , , , , ,1, , , , ,1, , , , ,I felt it was insensitive to women who may have difficult pregnancies and who were attending the maternity hospitals.,2, ,0, , , , , , , ,I felt it was a stunt.,3, ,0, , , , , , , ,"I think that it is a difficult decision for people to make and that the personal choice of a TD should be respected. However, I think that in general the main political parties have stepped away from supporting this amendment and that this is regrettable.", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , ,0,1, , ,0,1,0,0, , , , ,1,1,2,1,0, , ,5,4, ,2, ,3,2,4,5,5,3,1,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,6,2,2,0,0, , , , ,0,0,0,1,1,2, , , , , , ,0,0,0,1,1, , , ,0,0, , ,0,0, , , , , , , , , ,1,0, , , , , ,0,0,0,0,0,0,2,0,0, , , , , 
2555,59,2,2,7,10,2,3,1,4,9,1,1,1,5,1,4,1,1,5,1, , , , , , , , , ,1, , ,1, , , , , , ,That they are entitled to their own views but that they should not have used their status as sports people to advocate for a certain position,5,1, , , , , , , , , ,1, , ,1,1,1, , , , ,That it courage to publicly change his mind,5,1, , , , , , , , , ,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , ,1, , , , , , , , , , , , , ,1,1, , , , , , ,0,0,1,0,1,2,3,1,1, , ,5,5, ,0, ,0,0,4,5,5,3,1,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,6,2,2,0,0,0,1,0,1,0,0, , , , , , ,0,1,0,1,0,0, , , , , , ,0,0, , ,0,0, , ,1, , ,1, , , , , , , , , , ,0,0,0,0,0,0,0,0,0, , , , , 
2465,60,1,1,8,10,2,3,3,5,6,1,1,1,5,1,5,2,4,5,1, , , , , , , , , ,1, , , ,1, , , , , ,Interested and unsurprised that members of the GAA would promote the No campaign. I am sympathetic towards the players but I feel the issue was well managed by the GAA who are sensible not to get involved in a partisan political issue of this nature.,5,1, , , , , , , , , ,1, , , , ,1, , , , ,Impressed by his sincerity and feeling that his comments would help the No campaign. Surprised by his political naivety given his experience and seniority.,5,1, , , , , , , , , ,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , ,1, ,1, , , ,1, , , , , , , , , , , , , ,1,1, , , , , , ,1,0,1,0,2,2,4,1,1, , ,4,5, ,2, ,3,2,4,5,5,3,1,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,6,2,2,0,0,0,1,0,1,0,0, , , , , , ,0,1,0,1,0,0, , , , , , ,0,0, , ,0,0, , ,1, , ,1, , , , , , , , , , ,0,0,0,0,0,0,2,0,0, , , , , 
2754,60,4, ,8,10,2,1,1,1,9,1,1,1,2,3,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , ,5, , , , , , , , , , ,5, , , , , , , , , , ,2, , , , , , , , , , ,1, , , ,1, ,1, , , ,I thought they were exaggerating. Thought they were grandstanding. Felt annoyed at their patriarchal blindness.,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , ,1, , , , ,1, , , , , , , ,1,1, , ,0,0,1,0, , , , ,1,2,3,1,1, , ,5,5, ,3, ,3,3,4,5,5,3,1,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,6,2,2,0,0, , , , ,0,0,0,1,1,0, , , , , , ,0,0,0,1,1,0, , ,0,0, , ,0,0, , , , , , , , , , ,1, , , , , ,0,0,0,0,0,0,3,0,0, , , , , 
67, ,1,1,4, , , , , , , , ,4, , , , , ,5,1, , , , , , , , , ,1, , , , , ,1,1, , , ,5,1, , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , ,1, , , , ,Totally unnecessary comment on her part,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , , ,0,0,0,0,0,2,2,1,1,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1,0,1,0,1, , , , , , ,1,0,0,1,0,1, , , , , , ,1,0, , ,1,0, , ,0,0,1, , ,1, , , , , , ,1, , , ,1,0,0,1, ,0, , ,1, , , ,2, 
68, ,2,2,4, , , , , , , , ,4, , , , , ,3, ,0, , , , , , , , ,1, , ,1, , , , , , ,I felt that everyone is entitled to their own opinion but I also felt that the pro life campaign were only using GAA stars such as Micky jo heart to influence younger people,5,1, , , , , , , , , ,2, , ,1,1, , , , , ,At the time I didn't know much about the 8th amendment so I felt disgusted., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1,1, , ,1, , ,I felt it was a bit extreme but in a way it is true because women in Ireland don't even have a choice in their own country,5,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , , ,0,1,0,0,1,2,3,1,1,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1,2,1,0,1, , , , , , ,1,0, ,1,0,1, , , , , , ,1,0, , ,1,0, , ,1,0,1, , ,1, , , , , , ,1, , , ,1,0,0,1, ,0, , ,1, , , ,1, 
110, ,2,2,8, , ,1,1,2,8,4, ,4,4,3,3,2,5,5,1, , , , , , , , , ,1, , , ,1, , , , , ,Annoyed.,5,1, , , , , , , , , ,1, , , ,1, , , , , ,I was happy b/c it was great to see a politician that seemed more open minded than I'd thought., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , ,I thought it was a brave thing to say.,5,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,1, , , , ,1,0, , , , ,0,1,0,0,1,1,2,1,0,5,1, , ,3, ,4, ,4, , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1,0,1,0,1, , , , , , ,1,0,0,1,0,1, , , , , , ,1,0, , ,1,0, , ,1,0,1, , ,1, , , , , , ,1, , , ,1,0,0,1, ,0,4, ,1, , , ,1, 
74,18,1,1,4, , , , , , , , ,4, , , , , ,5,1, , , , , , , , , ,1, , , , , , , ,1, ,Good,4, ,0, , , , , , , , ,1, ,0, , , , , , , ,Angry, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, ,Appalled,4, , , , , , , ,1, ,Upset, , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , , ,0,0,0,0,0,2,2,1,1,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1,0,1,0,1, , , , , , ,1,0,0,1,0,1, , , , , , ,1,0, , ,1,0, , ,1,0,1, , ,0, , , , , , ,1, , , ,1,0,0,1, ,0, , ,1, , , ,1, 
2796,20,1,1,4, , ,7,2,7,9,2,2,2,4,4,4,5,1,2, , , , , ,1,1, , ,Angry,5,1, , , , , , , , , ,5,1, , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , ,5,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,1, , , , ,1,0, , , , ,0,1,0,0,1,1,2,1,0,2,2, , ,1, ,3, ,3, , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1,1,0,0,1, , , , , , ,1,0,1,0,0,1, , , , , , ,1,0, , ,1,0, , ,1,0, ,1, ,1, , , , , , ,1, , , ,1,0,0,1,0,0,3,0,1, , , ,1, 
2840,39,2,2,6, , ,4,3,7,9,2,2,2,5,5,5,4,4,5,1, , , , , , , , , ,1, , , , , ,1, , , ,They have a right to their opinion and the right to voice them,5,1, , , , , , , , , ,1, , ,1, , , , , , ,I felt he was just towing the party line., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , ,1, , , ,I thought it was a disgusting thing to say. It belittled the genuine victims of sexual violence.,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,1, , , , ,1,0, , , , ,0,0,0,1,1,1,2,1,0,2,5, , ,3, ,2, ,2, , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1,0,1,0,1, , , , , , ,1,0,0,1,0,1, , , , , , ,1,0, , ,1,0, , ,1,0,1, , ,1, , , , , , ,1, , , ,1,0,0,1,0,0,2,0,1, , , ,1, 
424, ,2,2,6, , , ,1, , ,1,1,1,4,5,5,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,1, , , , , , , ,1, , ,1, , ,1, , , , , , , ,5, , , , , , , , , , ,1, , , , , , ,1, , ,"Angry so angry , as some one who has been sexually assaulted it terrified me . I didn't report mine to the guards and it's things like this which made me not . It's sad that men in Ireland feel like they have control over a woman's body . More needs to be done to stop this behaviour, I can list numerous times I've kissed someone just because they won't go away and that's very sad !",5,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , ,1, , , , ,1, , , ,0,1,1,0,1,0, , , , ,2,1,3,0,1,5,2, , ,4, ,4, ,4, , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1, , , , , , ,0,1,1,0,1,0, , , , , , ,0,1,1,0,1,0, , ,1,0, , ,1,0, , , , , , , ,1,1, ,1, , , ,1,0,0,1,1,0,4,1,1, , , ,1, 
471, ,2,2,6, , ,3,1,3,7,1,1,1,3,3,1,3,4,1, , , , ,1, , , , ,Neil Prendiville mentioned on corks red fm that he had been removed although had lived at the same address for 30 or so years and has had no problems voting in anything else,5, , , , , , , , , , ,5, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , ,5, , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , ,1, , ,0,1, , , , ,0,1,1,0,2,1,3,0,1,5,2, , ,3, ,3, ,3, , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1,1,0,0,1, , , , , , ,1,0,1,0,0,1, , , , , , ,1,0, , ,1,0, , ,0,0, ,1, , , , , , , , , , , , ,1,0,0,1,1,0,3,1,1, , , ,2, 
922, ,1,1,8, , ,3,1,3,6,1,1,1,5,1,4,4,5,5,1, , , , , , , , , ,4, , , ,1, , , , , ,A press conference where they discussed their No vote,1,1, , , , , , , , , ,1, , , ,1, , , , , ,Like he had been forced into a change of position due to political pressure, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , ,4, , , ,1, , , , , ,Ok. Financing has been highly blurred, , , ,1, , , , , ,1, , , , , , , , , , , ,1, ,1, , ,1,1, , , , ,0,1,0,1,2,2,4,1,1,4,4, , ,4, ,3, ,3, , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1,0,0,1,1, , , , , , ,1,0,0,0,1,1, , , , , , ,1,0, , ,1,0, , ,1,0, , , ,1, , , , , , , , , , ,1,0,0,1,1,0,3,1,1, , , ,1, 
934, ,2,2,6, , ,4,1,5,8,1,1,1,5,3,3,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , ,1, , , , ,5, , , , , , , , , , ,3,1, , , , , , , , , ,2, , ,1, , , , , , , ,1, , ,1,1, , , , , ,Angry,5,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , ,0,1,0,1,0,0, , , , ,1,1,2,0,1,4,3, , ,3, ,4, ,4, , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1, , , , , , ,1,0,2,1,1,0, , , , , , ,1,0, ,1,1,0, , ,1,0, , ,1,0, , , , , , ,1, , ,1,1, , , ,1,0,0,1,1,0,4,1,1, , , ,1, 
489,49,2,2,8, , , ,3,3,7,1,1,1,4,4,3,1,5,5,1, , , , , , , , , ,1, , , , , , ,1, , ,Just struck me that none of them live in ROI. Also thought sports people should not be on either side!,5,1, , , , , , , , , ,1, , ,1, , , , , , ,"It?s a very difficult issue. Many people are in the middle or move from one side to another. He?s the same, if he?s telling the truth!", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , ,Just thought it was rather over the top.,5,1, , , , , , , , ,Did this happen?, , , ,1, , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , , ,0,1,0,0,1,2,3,1,1,5,5, , ,0, ,4, ,4, , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1,0,1,0,1, , , , , , ,1,0,0,1,0,1, , , , , , ,1,0, , ,1,0, , ,1,0,1, , ,1, , , , , , ,1, , , ,1,0,0,1,1,0,4,1,1, , , ,1, 
150, ,2,2,4, , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , , , ,1,1, , , , , , , , , ,3, , , , , ,1, , , , ,1, , , , , ,1, , , , ,5,1, , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , ,0,0,0,0, , , , ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,2,2,1,1, , , , ,0,1,2,1,0,1, , , , , , ,0,1, ,1,0,1, , ,0,1, , ,0,1, , , , , , , , , ,1, ,1, , , , ,1,0,0,1, ,0, , ,1, ,1, , , 
